event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
timeout,150,-35.46621679563515,1.6319370420496782,0.1384070652542084,4.697675754460097,1.3591645943853554,3.299848905283737
collision,69,-56.99264882689324,0.7751879883766478,0.02235878676899527,4.783096635500291,1.1924805971655017,4.175226553715866
collision,74,-51.25252806768183,1.1782471119344977,0.1361311575115511,4.257104320228148,1.046208128174667,3.2105454056270752
timeout,150,-32.852120832276746,2.0559275445058587,0.11802526404225913,4.723488775437065,1.713335434531392,3.108198426875813
collision,36,-55.819944815271015,0.5310456244066988,-0.10008492543211886,4.593973970133413,1.170693587090227,4.2570253429358536
collision,27,-53.41720359816919,0.4758127557799224,-0.034698580342746185,4.002220709741912,1.53481305524822,3.8599118943340938
collision,28,-56.78383060379985,0.4398974841952786,0.01334848792884754,4.611223773893663,1.3738720876994586,4.387594726118363
collision,62,-62.48945198989743,0.6355192562913273,-0.06782089365585893,4.701192364481536,1.647869088682048,4.4128550778555695
collision,52,-60.6280248867733,0.5551014207644364,-0.08654012132743757,4.616239101661546,1.8081326450396922,4.48136409531915
collision,80,-53.25207565045199,1.371511890245528,-0.06894340168447502,4.728688275682323,1.0218179084696235,3.5299282597049406
collision,35,-56.744156225470604,0.5797980314230342,-0.019387145518101313,4.628775575504897,1.9154119491410135,4.4875011631388935
collision,54,-57.67292084427689,0.6918003506992906,0.015659112833409518,4.539475029206425,1.074612674592664,3.9907371596720815
collision,75,-53.65864257575228,1.129731366566153,0.003104815555138575,4.483426540838278,1.7087809781049006,3.762526078770301
collision,34,-56.736359380706375,0.46011787387494657,-0.048129281423030815,4.57139000007162,1.3557678867869898,4.34436252568197
timeout,150,-35.06759540313489,1.9776463518272283,-0.44060401546047023,4.555591302389169,1.0940006227147323,3.000135257557008
timeout,150,-32.37034980887258,1.960007647579275,0.23083629516010715,4.082275741339729,1.738551705304542,2.6033108957211843
collision,66,-54.987301250091456,0.9361039955661941,0.13399078291734376,4.976636772433105,1.0631645581363893,4.14599433495641
collision,123,-53.022334821196246,1.9520444653283804,-0.07711181311320847,4.11008889282797,1.9234603625359643,2.942693456859497
collision,99,-53.94633251290717,1.5849980922320999,-0.037593352952031076,4.089433420670704,1.9561219887115044,3.2011087419698705
collision,69,-56.958559607133246,1.167258832408947,0.009528678602677707,4.57074928761998,1.299934284754949,3.639903007925048
collision,28,-52.74781124377196,0.47515611736408203,0.01321750434223293,4.008922299369349,1.7107527787124177,3.920348126992696
collision,56,-56.22887346779352,0.7704465587154724,-0.005863950526668194,4.524612977124279,1.2695720040685732,3.964908873023777
collision,48,-54.90825842055061,0.6995720521996974,0.02305301504973425,4.621293478219818,1.8993207583597127,4.347445179400289
collision,67,-58.79364738548713,0.8746525408113692,-0.029315709061298986,4.743445858155825,1.521829356326982,4.168166592904791
collision,56,-56.41332327411836,0.8057636649028745,-0.06046989699202103,4.861995120895889,1.170038123084751,4.238769115210271
