event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
collision,65,-52.4242074052676,1.0110656813868273,0.18252342513518724,4.647422449350595,1.15902149102806,3.7651877797273827
collision,124,-68.44656207591711,0.6654271791909605,0.4088871217880876,4.682708720347201,1.5557050053714034,4.1777676142912945
collision,55,-74.43828651983054,-0.9467433378690604,-0.6871528380944334,4.41404818834692,1.2928321455127425,5.7147551411113815
timeout,150,-40.850416138233726,1.0863269088568999,0.061642854224049186,4.511988722016959,1.9835262691837536,3.9279504476049896
collision,122,-69.71372975278747,0.013034284076844704,0.2308350576815806,4.943155194521322,1.6763642904751874,5.13766940883342
collision,95,-78.30712692851193,-0.5122640389407984,-0.2829112935955449,4.463148292531465,1.886250547121504,5.427705865224206
collision,65,-68.9572045745257,-0.6838818592347911,-0.1202849385283343,4.209380364521195,1.5128427125611044,5.158596816498677
collision,118,-65.55563977277518,0.9073106579273258,0.4139777308156848,4.519534682285084,1.3342973669525304,3.7276199692037295
collision,93,-68.42142328267869,-0.2547477019830926,-0.18231754223844454,4.1503659213263795,1.4439570352205824,4.695720928202212
timeout,150,-38.916861678319194,1.0770169385720054,0.04450665935445249,4.028486188074584,1.0464867981651804,3.116911119895863
collision,148,-75.9017242709858,-0.2575443818781511,0.0009770029556749327,4.933579214891672,1.2760915160431012,5.345435549927307
collision,40,-77.73040165315842,-1.485805151304581,-0.12205056004586658,4.987848166271816,1.643810718767745,6.710175357781728
timeout,150,-39.8210626251694,1.1909753797395373,0.2091342234696728,4.956122829911915,1.7490277723944239,4.067875055057569
collision,52,-77.27768425881726,-1.1475327100987789,-0.253397587434795,4.6537982604388,1.4518820675330504,6.046769363169538
