event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
collision,33,-56.448075753902835,0.41117370218704774,-0.09321497067633569,4.778427893168735,1.649016914343403,4.701944396717867
collision,66,-54.239651819384065,0.9320308038205501,0.05231313437564216,4.776600234057396,1.0927664093113627,3.982870462522743
collision,111,-52.78357932265023,1.3579511229709975,0.20798537314728535,4.037404117243465,1.4334737174847303,2.9464028968595968
collision,39,-53.06504542684196,0.5692615753133191,0.007028044438862981,4.009990218948698,1.0413652855915252,3.5928355274863684
collision,39,-57.51365907104839,0.5304582777524651,0.02920889305443163,4.015188616438981,1.259276565076079,3.6954582951394537
collision,58,-59.94545107019087,0.6121417234201632,-0.07357539558191228,4.575304234300936,1.6606833530236313,4.326003986910513
collision,65,-60.92027048440453,0.8128306504951559,-0.11618180200314468,4.93575945001986,1.1287820148989205,4.306794259231055
collision,136,-54.0961316560146,2.1046800823490637,-0.12755871136164193,4.393365036850186,1.9519882225415301,3.0923444619359417
collision,133,-51.070374125439876,1.9991218747391806,0.23144859472576054,4.421756341687855,1.410921871493866,2.6944971647893383
collision,64,-64.09800550650759,1.0607356897296136,-0.0699044964767596,4.534464819834172,1.7095430304308281,3.9029767575985512
