event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
timeout,150,-34.8149686649866,1.566871112821452,0.2942651893481753,4.3084796137946935,1.3318387778353649,2.9313778542069473
timeout,150,-37.420871922323606,1.499322021224809,-0.14916639075236138,4.067977524869175,1.6203783493590058,3.1191793285507483
timeout,150,-54.66632732575381,1.657937569231647,0.37392092257797654,4.49953536249178,1.6795456281535464,3.1271926532387084
timeout,150,-47.27433574344896,1.632169298203339,0.35206835607657266,4.759262012803324,1.9667494138208146,3.519361272154703
timeout,150,-36.93786223225357,1.4496960541862107,0.15054414633517904,4.29605992672933,1.7640002604843419,3.2718538975944482
timeout,150,-40.18394185136517,1.635585608518054,0.1396140146495244,4.931592251570931,1.2912048913482566,3.4913924640957297
timeout,150,-39.827979654733994,1.2575017716911492,-0.17028445586229418,4.022360758299215,1.8503674017803808,3.4245407203918856
timeout,150,-34.386723373299205,1.8249472140130583,-0.07616470855085561,4.28906164186469,1.4473394790375855,2.897054525400944
collision,72,-59.3946200259559,0.7468944692031341,0.0350050850492065,4.963264716407814,1.737185922644633,4.54699875361649
timeout,150,-34.70320174541788,1.740154989989057,-0.04713260401060474,4.616240969929011,1.1311786145428382,3.1081003670692597
collision,78,-60.2867088439046,0.7364933753569761,-0.049059058688659916,4.972274732561228,1.928083868678111,4.674498674860818
timeout,150,-36.084544286940606,1.5781616349278664,0.28487760491860054,4.715345567960324,1.4452745364756165,3.344913163064766
timeout,150,-41.615237670679235,0.9237332585824211,0.0683129237615959,4.747709858768157,1.2036309839836403,3.9889527618955842
timeout,150,-36.2018637318564,1.6094177374703136,0.14612498675674407,4.4926290366777675,1.886747589569444,3.3678887216325886
timeout,150,-39.085981683353666,1.2602850443901592,-0.07818255313485978,4.511705094125757,1.4051612506257998,3.5737992640854603
timeout,150,-38.69301973423886,1.4184416954686,0.27521086335388195,4.021509812677274,1.1628925028112755,2.7502622267445838
timeout,150,-43.21495292559961,1.292223118063035,-0.3263222940846697,4.002279762503973,1.0711811132782367,3.0491675568373435
timeout,150,-35.4722097165177,1.6139435989457427,0.6639119310584586,4.723042856208253,1.5667341036609523,3.2375277708234385
collision,72,-58.53594188641159,0.7592775188789278,-0.09414245854343525,4.008683323689229,1.960501847007484,3.8445027385433996
timeout,150,-35.441258544253515,1.6357118692709518,0.021343803671078302,4.473354350722922,1.141375459744018,3.050686113507319
timeout,150,-50.13272821617008,1.798629787584225,0.6477582280366273,4.354237725624503,1.6745343968930801,2.7541607131585506
timeout,150,-42.18022870142556,0.9643258420383973,-0.07157153982264165,4.987792897700832,1.3033210106623612,4.251895656454907
timeout,150,-36.695259364696,1.522582373555066,-0.03874585040578917,4.826589714489192,1.0216328080296988,3.4699953037737727
timeout,150,-41.384305679673034,0.9834083877630159,-0.019913046651591212,4.872060237121415,1.0204776217907279,4.0254224559045175
collision,125,-66.82768882089118,0.9627815384593753,0.20606133746914598,4.935789987075826,1.866435604071909,4.306000329537187
collision,50,-57.207058077693134,0.5556285446122688,-0.16431580826837755,4.132702581709267,1.454197012259746,3.926199487683645
collision,57,-58.672709186754886,0.5643202374861639,-0.05185944933264276,4.1227757102592015,1.18288070165503,3.7665884553756923
timeout,150,-36.99401638788946,1.4420183885451983,0.14470405160319563,4.75632444749966,1.226435788132402,3.4863689136746197
timeout,150,-48.993258482913305,1.6663775711981164,0.5753578665606954,4.977005231648134,1.5955330534671412,3.464247814189447
timeout,150,-39.537988137159125,1.1209927580126025,0.3298112758606241,4.882339409428007,1.1564554838662429,3.8511127325414813
timeout,150,-38.132706873299114,1.4088232174030368,-0.30965714606324,4.100101033675232,1.307289881110443,3.1396646274792865
timeout,150,-37.78226066900938,1.2855135198869665,0.13458123119227175,4.154924088164695,1.5687642997141045,3.2078650350939983
