event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
collision,36,-54.562923349765605,0.5683351990323181,-0.008679771850376706,4.342460748962688,1.3411230497478952,4.008240427398521
collision,33,-55.85916459247515,0.5035083056095826,-0.024532918552845274,4.24106661151967,1.8328645223386688,4.173639579971877
collision,38,-55.60879289326353,0.5265444969719386,-0.019132581269977935,4.261705267259948,1.3426726804357307,3.9756684407414893
collision,40,-54.2778577985204,0.487234483882513,-0.08818967938194956,4.1823459044220845,1.138725701079266,3.8934778490463073
timeout,150,-36.42995167533688,1.959930821720108,-0.4494460734165769,4.48200622575676,1.1836948716085134,3.0046653207910006
collision,47,-55.52622519713337,0.5616482981524117,-0.1534856705338595,4.551040491660835,1.3882376156986176,4.276933570320846
collision,71,-53.367685817078964,1.0322212509769688,0.15546682838347434,4.129723977405415,1.6621604603400177,3.444509956555512
timeout,150,-46.0376426985208,0.2959309926099696,0.0009581675585607337,4.170331882358942,1.0743869690766206,4.020352179401219
timeout,150,-50.449865655697245,0.0,0.0,4.855733556632526,1.9291901623539447,5.224932827848641
timeout,150,-49.99197430419302,0.0,0.0,4.758835843142308,1.5209763449631992,4.995987152096528
timeout,150,-50.044506359630724,0.0,0.0,4.78021919254031,1.5403023967503735,5.022253179815378
timeout,150,-50.01730979722616,0.0,0.0,4.766872573946647,1.5373840629967042,5.0086548986130985
timeout,150,-50.150835844106304,0.0,0.0,4.951225844805544,1.1158986142244978,5.0754179220531705
timeout,150,-49.36103209299784,0.0,0.0,4.334497197712252,1.7661722748810955,4.680516046498935
timeout,150,-48.97645220358133,0.0,0.0,4.340131276180108,1.1434308227078793,4.488226101790683
timeout,150,-49.76383542570527,0.0,0.0,4.689546151673847,1.3569367879107275,4.881917712852652
timeout,150,-48.781224352766266,0.0,0.0,4.02301181697575,1.7586503927379815,4.39061217638315
timeout,150,-50.26301855466238,0.0,0.0,4.841611315802877,1.7003491788529215,5.131509277331209
timeout,150,-49.07591751466053,0.0,0.0,4.248865064456393,1.5938053040671512,4.5379587573302835
timeout,150,-49.42685039863468,0.0,0.0,4.466279941700704,1.5062272710058768,4.713425199317356
timeout,150,-50.12353071835218,0.0,0.0,4.880220527094256,1.3434716812359957,5.061765359176105
timeout,150,-48.955392042910624,0.0,0.0,4.162831898704714,1.6494217907143742,4.477696021455332
timeout,150,-49.23636952530636,0.0,0.0,4.386897294475642,1.4431779619036806,4.618184762653198
timeout,150,-49.29096481566348,0.0,0.0,4.535930258738257,1.0029174887980616,4.645482407831755
timeout,150,-50.09151343556915,0.0,0.0,4.769979543429646,1.6452829575276815,5.045756717784592
timeout,150,-49.41542783891426,0.0,0.0,4.517172081820427,1.3257928686912996,4.70771391945715
timeout,150,-48.881452217872585,0.0,0.0,4.073220887567288,1.7688753420391616,4.440726108936309
timeout,150,-49.12478860770977,0.0,0.0,4.407504283473888,1.1787059747905615,4.562394303854901
timeout,150,-48.675902161836966,0.0,0.0,4.157172046978561,1.2392498344813534,4.3379510809185
timeout,150,-48.598363038235036,0.0,0.0,4.074907381477119,1.370434809359807,4.2991815191175355
timeout,150,-50.060304214840066,0.0,0.0,4.789655144834903,1.536760819821661,5.030152107420053
timeout,150,-49.8758478884463,0.0,0.0,4.542344059615418,1.9365441701673118,4.937923944223168
timeout,150,-49.3843104306791,0.0,0.0,4.274285899552726,1.9356654188477522,4.692155215339567
timeout,150,-49.678426873006025,0.0,0.0,4.689395678391817,1.1948032706314564,4.839213436503031
timeout,150,-50.11692560284178,0.0,0.0,4.827726107617403,1.5103332556718647,5.058462801420908
timeout,150,-49.84500944002671,0.0,0.0,4.687103251917341,1.504033185943646,4.92250472001337
timeout,150,-48.347336482196674,0.0,0.0,4.01855249673177,1.1272721134508314,4.1736682410983565
timeout,150,-49.96985877357843,0.0,0.0,4.788389510653831,1.3859462058591088,4.984929386789235
timeout,150,-48.95685728387995,0.0,0.0,4.021366046092867,1.9710246635392257,4.478428641939994
timeout,150,-48.41245992900438,0.0,0.0,4.076264780568731,1.037514314586153,4.206229964502205
timeout,150,-50.37171528769452,0.0,0.0,4.991380135972874,1.406856012698047,5.185857643847277
timeout,150,-50.04481353988134,0.0,0.0,4.91528036785089,1.0317890618559828,5.022406769940686
timeout,150,-49.6220420285214,0.0,0.0,4.425762709021907,1.8864113133379214,4.811021014260718
timeout,150,-48.64461750094614,0.0,0.0,4.058939908114308,1.4857185994437943,4.322308750473087
timeout,150,-49.78807155533327,0.0,0.0,4.75461019637477,1.159856919456152,4.894035777666653
timeout,150,-48.80159312947794,0.0,0.0,4.074121486014947,1.663894384091079,4.400796564738988
timeout,150,-49.37730289927098,0.0,0.0,4.550310678843733,1.1305419683363507,4.688651449635508
timeout,150,-50.11043040926217,0.0,0.0,4.8914765113592225,1.2761889765839909,5.055215204631103
timeout,150,-48.884460275421844,0.0,0.0,4.158527444625747,1.5620685288046103,4.442230137710939
timeout,150,-49.400172670562284,0.0,0.0,4.2713734290889604,1.961168169323964,4.700086335281161
timeout,150,-49.45486001600466,0.0,0.0,4.417452755848795,1.683658406686154,4.727430008002347
timeout,150,-48.93223085911364,0.0,0.0,4.283409232781976,1.2643545288580078,4.466115429556835
timeout,150,-48.95759416524142,0.0,0.0,4.315901001412038,1.1969218242234936,4.478797082620726
timeout,150,-50.29509672177441,0.0,0.0,4.749552819531158,1.984691951451496,5.147548360887222
timeout,150,-50.43763230689094,0.0,0.0,4.993442988711585,1.5170923379777046,5.218816153445487
timeout,150,-48.73389340743697,0.0,0.0,4.193541800311327,1.2183721443629363,4.3669467037185035
timeout,150,-49.76001507864541,0.0,0.0,4.7330067617554175,1.1887474824470157,4.880007539322723
timeout,150,-50.0554626500659,0.0,0.0,4.679087854669057,1.8396247239603722,5.027731325032967
timeout,150,-49.255544622415506,0.0,0.0,4.465247749143365,1.2156640585093539,4.627772311207772
timeout,150,-48.483166471903374,0.0,0.0,4.072323582042562,1.186258399610545,4.241583235951705
timeout,150,-49.03816828521715,0.0,0.0,4.340545779297155,1.2576898766397386,4.519084142608592
timeout,150,-49.99945407822865,0.0,0.0,4.648897905796154,1.8398420386367973,4.999727039114343
timeout,150,-49.83475139040253,0.0,0.0,4.6397740430915775,1.6288279702933415,4.917375695201282
timeout,150,-49.294080580389284,0.0,0.0,4.526425307243209,1.051882786550228,4.647040290194658
timeout,150,-49.11793214878713,0.0,0.0,4.252238649056569,1.6439702366348397,4.558966074393584
timeout,150,-48.52336603264901,0.0,0.0,4.09420813008564,1.1829631943427112,4.261683016324521
timeout,150,-49.78081266404425,0.0,0.0,4.786133707996489,1.0044890350133466,4.890406332022143
timeout,150,-49.14748214607014,0.0,0.0,4.402819855231189,1.2386624744255976,4.573741073035086
timeout,150,-49.59519729551987,0.0,0.0,4.407005023830112,1.8961169544424896,4.79759864775995
timeout,150,-48.952140295483055,0.0,0.0,4.205370857644402,1.53299051437972,4.476070147741544
timeout,150,-48.414097073347655,0.0,0.0,4.043176757334633,1.1627463605096893,4.2070485366738435
timeout,150,-49.085949024281625,0.0,0.0,4.262316225073905,1.5720298392310976,4.54297451214083
timeout,150,-49.046242468871945,0.0,0.0,4.372222902464262,1.1585735162572663,4.523121234435989
timeout,150,-49.329356827278346,0.0,0.0,4.277839823764508,1.8599223491548993,4.664678413639191
timeout,150,-48.56463365207642,0.0,0.0,4.069173978660448,1.3341890907824108,4.282316826038225
timeout,150,-50.31881985863188,0.0,0.0,4.976956065431528,1.359933506274639,5.159409929315959
timeout,150,-49.16713273083683,0.0,0.0,4.374653290174533,1.3680238364006272,4.583566365418434
timeout,150,-50.16259121300484,0.0,0.0,4.928925508834753,1.2350135096504182,5.0812956065024375
timeout,150,-48.58805338851618,0.0,0.0,4.089107311609851,1.3106741185893906,4.2940266942581085
timeout,150,-48.922989866342796,0.0,0.0,4.25315267256621,1.347452924059732,4.461494933171416
timeout,150,-50.07662060717138,0.0,0.0,4.857914449683304,1.336127955989272,5.038310303585708
timeout,150,-50.12306352073711,0.0,0.0,4.950075065674112,1.0563430339672952,5.061531760368574
timeout,150,-49.76793409332421,0.0,0.0,4.662015834047544,1.4555900782746165,4.8839670466621214
timeout,150,-48.96676538709272,0.0,0.0,4.214596474162697,1.5290182918351682,4.483382693546377
timeout,150,-48.52543872282463,0.0,0.0,4.143336312130659,1.0017687151928307,4.262719361412334
timeout,150,-49.12136039684729,0.0,0.0,4.371831408444019,1.2988048384711477,4.560680198423661
timeout,150,-48.59601104264258,0.0,0.0,4.087900193308154,1.3273746535396933,4.2980055213213095
timeout,150,-49.91409295761754,0.0,0.0,4.813457583902239,1.18445594305767,4.957046478808789
timeout,150,-49.81376097599488,0.0,0.0,4.576997287242487,1.7687769661732649,4.9068804879974595
timeout,150,-48.88295152434693,0.0,0.0,4.285204551560247,1.1677880361015307,4.441475762173483
timeout,150,-50.29489098096622,0.0,0.0,4.923813765299965,1.5007508394592624,5.147445490483129
timeout,150,-49.793065024300084,0.0,0.0,4.763276123955486,1.1345621223618296,4.89653251215006
timeout,150,-48.99099045307918,0.0,0.0,4.219662865268282,1.5504588467019227,4.495495226539607
timeout,150,-49.13913570197568,0.0,0.0,4.2518245655216855,1.6741977806723223,4.569567850987859
timeout,150,-48.93865346025856,0.0,0.0,4.2572030938470125,1.3605525489254942,4.469326730129297
timeout,150,-49.74731836233067,0.0,0.0,4.692222840089279,1.317421205652103,4.873659181165353
timeout,150,-48.95893184130172,0.0,0.0,4.335378170337183,1.1269920383199001,4.4794659206508785
timeout,150,-48.454927280488626,0.0,0.0,4.014720284050414,1.3241864938225336,4.2274636402443315
timeout,150,-48.711862640016925,0.0,0.0,4.2362990607473385,1.0138579449518788,4.355931320008481
timeout,150,-49.592525263440166,0.0,0.0,4.5474218166403855,1.52482459777434,4.7962626317201
timeout,150,-50.18460685638866,0.0,0.0,4.818871703621342,1.646216786707463,5.092303428194347
timeout,150,-48.872098708120994,0.0,0.0,4.142921221836134,1.5857924269337695,4.436049354060513
