event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
timeout,150,-34.731516973630754,2.027180729103255,-0.19987161372067386,4.501410720247726,1.7684325568488206,3.161650732917859
collision,46,-39.14254555592086,2.6289181489146136,-0.49225832052829344,4.8041428365215735,1.1468849818667273,2.723672742339147
collision,48,-37.941256977486916,3.27214697653401,-0.8143572713661473,4.561202638636088,1.2513868546979485,2.4349462610837516
collision,102,-47.321938723755096,4.644121667088659,-1.3861673499020226,4.449413785711784,1.1082375135720586,2.50199256233775
collision,61,-48.950316870630324,5.243907251792306,-1.7876131890739884,4.714967152052403,1.2402291312852545,3.0736959423585315
collision,91,-59.83319085837877,6.264693076448652,-2.183839449602065,4.435555617762758,1.2548901119809521,3.894946063872107
timeout,150,-57.93601215921501,8.484028976813024,-2.5848209815536105,4.800066353929723,1.4296610282632518,5.448637115274281
collision,149,-98.11177143882125,10.359885217699407,-3.4410576540679454,4.887529995668677,1.3337959097852972,7.262637140345717
timeout,150,-91.37855907467716,12.245604133260708,-3.986582146048981,4.702402165857973,1.2570938634677469,9.186731410779885
collision,36,-117.63957396284417,12.789289475076133,-3.958967704819526,4.199272657640566,1.9107430503009653,10.403936431591797
collision,75,-119.89446314685867,13.587930381536273,-4.006687237378659,4.7860670288211695,1.2733079999530816,10.264070741480449
collision,49,-126.31470033525974,14.250050062084016,-4.247106189614884,4.51111798375028,1.240085577293396,11.178375173218328
