event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
timeout,150,-35.310349313181085,1.5541359300683468,0.18787484739262303,4.384892985381793,1.134694622765737,2.9849042184372427
timeout,150,-38.36181290280974,1.2847766887161598,0.1096416096017279,4.6462900302782835,1.335670365892937,3.578116607484044
timeout,150,-49.39859280137864,1.5418637935217536,1.0535040645088174,4.789709265713832,1.5869138002643761,3.2913562793227653
timeout,150,-35.08597481715873,1.7130359109741624,0.03979385635355325,4.478646204552607,1.5006422955467933,3.127727363156894
collision,94,-57.347905951561295,0.7716096621924279,-0.05049739467928442,4.213859666298826,1.7744498252740981,3.8960900203134528
timeout,150,-36.51132036051379,1.5598227387486323,-0.0004530810134104791,4.857127387062921,1.1654558117441818,3.4973649352056824
collision,62,-59.025200653342864,0.6836479935999356,-0.03322849287314587,4.646521443937425,1.0494975379902103,4.108121424848453
timeout,150,-35.71544357337204,1.6843472595473155,0.015554254203371658,4.222215218003234,1.7681475576981143,3.0842109302075675
collision,40,-57.03134817252617,0.41559329596527067,-0.06451826273840423,4.712129623658857,1.7773402252994044,4.674683636905027
timeout,150,-43.710399824915484,1.5244072719755752,0.6066374099395238,4.379552624989556,1.798176346658229,3.0938034883544354
