event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
timeout,150,-32.977066752911504,1.929859503082248,0.4196111548291559,4.796920036392711,1.479104674827838,3.0565605867683487
timeout,150,-32.500110934052515,1.9357381370433822,0.10865850563464596,4.583753633873205,1.1323058989057824,2.838985744452002
collision,47,-53.96156632904288,0.6237282289672684,-0.08523774738301512,4.334685731516106,1.036836899203497,3.8768875529522067
collision,41,-56.67435571855326,0.5329990213577008,0.01403786048381303,4.427985345885748,1.4948110160233592,4.166966235335614
timeout,150,-37.12647921712387,1.833973205574819,-0.13470453664076354,4.833929187567172,1.2259178704407478,3.294090045603488
collision,67,-58.6449425809926,0.8454920966362475,0.0777592753363586,4.928553063002704,1.7590943082621993,4.415685037229118
collision,49,-56.838599358197015,0.6907966764232417,0.04366702853042145,4.4499844904257,1.2964826036387516,3.9624537708569667
collision,46,-55.60298969888918,0.6397189043693685,0.09075400117190337,4.765153249281753,1.5088097763200383,4.362349219814211
collision,34,-56.95063727465205,0.49182022366243666,-0.00922440581786614,4.963763951836906,1.806595631618673,4.826539455584613
collision,79,-50.81778233880635,1.3876007590787816,0.11700698921739808,4.616097430671378,1.1614570817751695,3.3932383874889203
collision,78,-61.24223350613749,1.126835056432519,0.010934562328104783,4.0802126635797205,1.1993235336821282,3.1835055579713387
timeout,150,-34.58024980252483,1.8687576830425523,-0.2851201335494465,4.131048954749345,1.31124898453906,2.768818549350501
collision,67,-54.63930775971025,0.8739808607395225,-0.0068292679857178355,4.253633801205027,1.222809772271349,3.5963962750677867
collision,82,-57.107956271684515,0.9877778728600298,-0.036321029829652074,4.045774145031962,1.6139304708138447,3.4748627621811985
collision,53,-59.86398670991251,0.611475508237786,-0.0396375349011432,4.9063809200645805,1.438341575233645,4.5420958539570595
collision,58,-54.99308689953901,0.8839572035312795,-0.03973413567773684,4.390544321463733,1.2082947060015816,3.7220598067888773
collision,43,-54.87582951949021,0.6058211920287722,-0.004667345007049812,4.106759942490658,1.087245777055586,3.667266884291107
collision,65,-60.11333440284329,0.7674707094235045,-0.11202189901871772,4.233010748793809,1.088457620341999,3.667576698704919
collision,100,-60.36805037922733,1.344058049574845,0.1160858424221817,4.529106922235812,1.4193740605521876,3.4413800285285814
collision,77,-54.886445828038674,1.1748832880667572,0.010230986866289461,4.301531256129052,1.3240933470248164,3.391483719204533
collision,48,-55.995339743173304,0.739268113284414,-0.06873188778949466,4.562495806869214,1.414679639152435,4.100924256220534
